Source Country,Field Of Influence,Name,Influence,log(influence),Description,Unknown
Cuba,Arts/Entertainment,Jason Canela,27604,3.492241446,"Jason Canela  is an American actor of Cuban descent, best known for his roles in telenovelas",92
Cuba,Media/Journalism,Max Gomez,27576,3.491610878,"Dr  Max Gomez is a native of Havana, Cuba, and was the medical correspondent/senior health editor for the NBC flagship television station WNBC in New York City",159
Cuba,Academia/Science,Nils J. Diaz,27453,3.488833276,Nils J  Diaz is a former Chairman of the Nuclear Regulatory Commission,70
Cuba,Arts/Entertainment,Luis Oquendo,26598,3.469174595,Luis Oquendo  was a well-known Cuban actor,42
French,Government,John F. Kennedy,885862,5.647404106,"John Fitzgerald Kennedy , commonly known as Jack Kennedy or by his initials JFK, was an American politician who served as the 35th President of the United States from January 1961 until his assassination in November 1963",220
French,Government,Hillary Rodham Clinton,840721,5.614907466,"Hillary Diane Rodham Clinton  is a former United States Secretary of State, serving under President Barack Obama from 2009 to 2013; a former United States Senator from New York, serving from 2001 to 2009; and, as the wife of President Bill Clinton, was First Lady of the United States from 1993 to 2001",302
French,Government,Franklin D. Roosevelt,825580,5.603615519,"Franklin Delano Roosevelt  , commonly known by his initials FDR, was an American statesman and political leader who served as the 32nd President of the United States",165
French,Government,Al Gore,759655,5.551906915,"Albert Arnold ""Al"" Gore, Jr",27
French,Sports,Hulk Hogan,708840,5.50888907,"Terry Gene Bollea , better known by his ring name Hulk Hogan, is an American professional wrestler, actor, television personality, entrepreneur, and musician currently signed with WWE",183
French,Arts/Entertainment,Cher,629134,5.434772784,"Cher  is an American singer, songwriter, actress, model, fashion designer, television host, comedian, dancer, businesswoman, philanthropist, author, film producer, director, and record producer",193
French,Government,Harry Truman,625526,5.431199254,Harry S  Truman  was the 33rd President of the United States ,61
French,Government,Lyndon LaRouche,596816,5.40200643,"Lyndon Hermyle LaRouche, Jr",27
French,Arts/Entertainment,Elvis Presley,575221,5.379107414,Elvis Aaron Presley[a]  was an American singer and actor,56
French,Arts/Entertainment,Angelina Jolie,555882,5.357858833,"Angelina Jolie Pitt  is an American actress, filmmaker, and humanitarian",72
French,Government,Mike Gravel,525062,5.32241808,"Maurice Robert ""Mike"" Gravel  is a former Democratic United States Senator from Alaska, who served two terms from 1969 to 1981, and a candidate in the 2008 U",157
French,Government,Alexander Hamilton,496299,5.287413447,"Alexander Hamilton  was a founding father of the United States, chief staff aide to General George Washington, one of the most influential interpreters and promoters of the U",174
French,Sports,Triple H,472746,5.257203943,"Paul Michael Levesque , better known by his ring name Triple H , is an American business executive, professional wrestler, actor, and former bodybuilder",152
French,Sports,Brett Favre,434997,5.205497002,Brett Lorenzo Favre  is a former American football quarterback who spent the majority of his career with the Green Bay Packers of the National Football League ,159
French,Government,David Vitter,432514,5.201940208,David Bruce Vitter  is the senior United States Senator from Louisiana and a member of the Republican Party,107
French,Government,William Taft,422986,5.188099591,William Howard Taft  was the 27th President of the United States  and later the tenth Chief Justice of the United States ,121
French,Government,James A. Garfield,409697,5.168265822,"James Abram Garfield  was the 20th President of the United States, serving from March 4, 1881, until his assassination later that year",134
French,Media/Journalism,Jacqueline Bouvier Kennedy Onassis,391093,5.139390847,"Jacqueline Lee ""Jackie""  Kennedy Onassis   was the wife of the 35th President of the United States, John F",106
French,Arts/Entertainment,Jacqueline Kennedy Onassis,390695,5.138758217,"Jacqueline Lee ""Jackie""  Kennedy Onassis   was the wife of the 35th President of the United States, John F",106
French,Sports,Greg LeMond,387402,5.133499057,"Gregory James ""Greg"" LeMond  is an American former professional road racing cyclist",83
French,Government,John Tyler,371394,5.107279084,John Tyler  was the tenth President of the United States ,57
French,Military,Gilbert du Motier,370130,5.10516083,"Marie-Joseph Paul Yves Roch Gilbert du Motier de Lafayette, Marquis de Lafayette , in the U",91
French,Sports,Terry Labonte,365129,5.09670845,"Terrance Lee ""Terry"" Labonte  is a retired American stock car racing driver",75
French,Other,Warren Buffett,356671,5.082146269,"Warren Edward Buffett  is an American business magnate, investor and philanthropist",83
French,Arts/Entertainment,Anne Hathaway,348716,5.068131468,"Anne Jacqueline Hathaway  is an American actress, singer, and producer",70
French,Sports,Nap Lajoie,329704,5.033297844,"Napoléon ""Nap"" Lajoie , also known as Larry Lajoie and nicknamed ""The Frenchman"", was an American professional baseball second baseman and player-manager",153
French,Arts/Entertainment,Alec Baldwin,327652,5.029418718,"Alexander Rae ""Alec"" Baldwin III  is an American actor, producer, and comedian",78
French,Literature,Henry David Thoreau,318749,5.012302115,"Henry David Thoreau  was an American author, poet, philosopher, abolitionist, naturalist, tax resister, development critic, surveyor, and historian",147
French,Arts/Entertainment,Alice Cooper,316678,5.008251959,"Alice Cooper  is an American singer, songwriter, musician, and occasional actor whose career spans five decades",111
French,Sports,Jim Courier,308305,4.99160271,"James Spencer ""Jim"" Courier, Jr",31
French,Sports,Todd Bodine,305048,4.985003878,Todd Bodine  is an American stock car racing driver,51
French,Sports,Geoff Bodine,304903,4.984708465,Geoffrey Eli Bodine  is an American motorsport driver and bobsled builder,73
French,Sports,Tony Parker,302768,4.980342433,"William Anthony ""Tony"" Parker, Jr",33
French,Government,Davy Crockett,301234,4.977186384,"David ""Davy"" Stern Crockett  was a 19th-century American folk hero, frontiersman, soldier, and politician",105
French,Arts/Entertainment,Robert De Niro,298648,4.971829391,Robert De Niro  is an American actor and film producer who has starred in over 90 films,87
French,Government,Tom DeLay,293829,4.961721727,"Thomas Dale ""Tom"" DeLay  is a former member of the United States House of Representatives, representing Texas's 22nd congressional district from 1985 until 2006",160
French,Sports,Bobby Labonte,286941,4.946982826,"Robert Allen ""Bobby"" Labonte  is an American stock car racing driver",68
French,Arts/Entertainment,Lucille Ball,286869,4.9468269,"Lucille Désirée Ball  was an American actress, comedian, model, and film studio executive",89
French,Sports,Bob Cousy,284329,4.941300966,"Robert Joseph ""Bob"" Cousy  is a retired American professional basketball player",79
French,Government,John Jay,280254,4.932331571,"John Jay  was an American statesman, Patriot, diplomat, one of the Founding Fathers of the United States, signer of the Treaty of Paris, and first Chief Justice of the United States ",182
French,Arts/Entertainment,Shia LaBeouf,279142,4.929861317,Shia Saide LaBeouf  is an American actor and director who became known among younger audiences as Louis Stevens in the Disney Channel series Even Stevens,153
French,Military,Stephen Decatur,275311,4.921274937,,0
French,Arts/Entertainment,Kurt Cobain,272942,4.91590533,"Kurt Donald Cobain  was an American musician who was best known as the lead singer, guitarist, and primary songwriter of the rock band Nirvana",142
French,Government,Edwin Edwards,272781,4.915538715,Edwin Washington Edwards  is an American politician and member of the Democratic Party who served as the U,106
French,Arts/Entertainment,Mickey Rourke,268422,4.905529689,,0
French,Arts/Entertainment,Charlize Theron,267600,4.903624029,"Charlize Theron  is a South African and American actress, producer, and fashion model",85
French,Sports,Mary Pierce,264561,4.896527465,Mary Pierce  is a French-American retired tennis professional who played on the Women's Tennis Association  tour,112
French,Literature,Jack Kerouac,264100,4.895443839,Jack Kerouac  was an American novelist and poet,47
French,Arts/Entertainment,Ellen DeGeneres,258404,4.88189652,"Ellen Lee DeGeneres  is an American comedian, television host, actress, writer, and producer",92
French,Sports,Paul Martin,257445,4.879586306,"Paul Edgar Philippe Martin PC CC , also known as Paul Martin Jr",63
French,Arts/Entertainment,Oliver Stone,256376,4.877000939,"William Oliver Stone  is an American film director, screenwriter, producer and military veteran",95
French,Government,Huey Long,255500,4.874874291,,0
French,Government,Caroline Kennedy,252677,4.867971001,"Caroline Bouvier Kennedy  is an American author, attorney, and the current United States Ambassador to Japan",108
French,Arts/Entertainment,Ciara,244540,4.847632784,"Ciara Princess Harris , known mononymously as Ciara , is an American singer, songwriter, record producer, dancer, actress and fashion model",139
French,Sports,Andy Pettitte,239290,4.834148145,"Andrew Eugene ""Andy"" Pettitte  is an American former baseball starting pitcher who played 18 seasons in Major League Baseball , primarily for the New York Yankees",162
French,Arts/Entertainment,Robert Duvall,238678,4.832557004,Robert Selden Duvall[pronunciation?]  is an American actor and director,71
French,Arts/Entertainment,Jessica Alba,238485,4.832054376,"Jessica Marie Alba  is an American actress, model, and businesswoman",68
French,Arts/Entertainment,Pierre Monteux,236926,4.827979314,Pierre Benjamin Monteux [n 1] was a French  conductor,53
French,Sports,Leo Durocher,234934,4.822733239,"Leo Ernest Durocher , nicknamed Leo the Lip, was an American professional baseball player and manager",101
French,Arts/Entertainment,Dave Mustaine,234696,4.822103476,"David Scott ""Dave"" Mustaine  is an American musician",52
French,Sports,Jason Marquis,233347,4.818521826,Jason Scott Marquis  is an American professional baseball pitcher for the Cincinnati Reds of Major League Baseball ,115
French,Arts/Entertainment,Jim Carrey,232639,4.816633763,"James Eugene ""Jim"" Carrey  is a Canadian American actor, comedian, impressionist, screenwriter, and film producer",113
French,Academia/Science,John James Audubon,230824,4.811767232,"John James Audubon , born Jean-Jacques Audubon, was an American ornithologist, naturalist, and painter",102
French,Arts/Entertainment,Claudette Colbert,229100,4.80710913,"Claudette Colbert  was a French-born American actress, and a leading lady for two decades",89
French,Arts/Entertainment,Kyle Hebert,226214,4.799232382,"Kyle Henry Hebert  is an American voice actor and podcaster who works for anime and video game series, such as the teenage and adult Gohan and the narrator in the Funimation dub of the Dragon Ball series, S_suke Aizen in Bleach, Ryu in the Street Fighter video game series, Kiba Inuzuka in Naruto, Kamina in Gurren Lagann, and Ryuji Suguro in Blue Exorcist",356
French,Sports,Jim Thorpe,224097,4.793390306,"James Francis ""Jim"" Thorpe : Wa-Tho-Huk, translated as ""Bright Path""; May 28, 1888 ",83
French,Arts/Entertainment,Clarence White,216591,4.772222536,"Clarence White , was an American bluegrass and country guitarist and singer",75
French,Arts/Entertainment,Joan Crawford,216591,4.772222536,Joan Crawford [Note 1] was an American film and television actress who started as a dancer and stage chorine,108
French,Arts/Entertainment,Megan Fox,215982,4.770473036,Megan Denise Fox  is an American actress and model,50
French,Arts/Entertainment,Solange Knowles,214068,4.764942316,"Solange Piaget Knowles  is an American singer, songwriter, model, and actress",77
French,Arts/Entertainment,Taylor Lautner,210031,4.75311298,"Taylor Daniel Lautner  is an American actor, model and martial artist",69
French,Arts/Entertainment,Frederic Remington,208765,4.749356438,"Frederic Sackrider Remington  was an American painter, illustrator, sculptor, and writer who specialized in depictions of the Old American West, specifically concentrating on the last quarter of the 19th-century American West and images of cowboys, American Indians, and the U",276
French,Arts/Entertainment,Sylvester Stallone,208010,4.747105303,"Sylvester Gardenzio Stallone , nicknamed Sly Stallone, is an American actor, screenwriter and film director",107
French,Arts/Entertainment,Buffalo Bill Cody,206990,4.744051024,"William Frederick ""Buffalo Bill"" Cody  was an American scout, bison hunter, and showman",87
French,Arts/Entertainment,Zooey Deschanel,205543,4.739692219,"Zooey Claire Deschanel  is an American actress, singer-songwriter, and musician",79
French,Sports,Ron Guidry,205457,4.739432196,"Ronald Ames Guidry , nicknamed ""Louisiana Lightning"" and ""Gator"", is a former Major League Baseball left-handed pitcher",119
French,Sports,Randy Couture,204109,4.735342196,"Randy Duane Couture  is an American actor, retired mixed martial artist and former collegiate and Greco-Roman wrestler",118
French,Arts/Entertainment,Anthony Bourdain,201491,4.727321104,"Anthony Michael Bourdain  is an American chef, author, and television personality",81
French,Arts/Entertainment,Louise Bourgeois,200713,4.724917352,"Louise Joséphine Bourgeois , was a French-American artist and sculptor",70
French,Arts/Entertainment,Julia Louis,197912,4.716185397,"Julia Scarlett Elizabeth Louis-Dreyfus  is an American actress, comedian, and producer",86
French,Sports,Charlie Manuel,191749,4.696529304,,0
French,Sports,Bruce Bochy,190082,4.691104014,Bruce Douglas Bochy  is the manager of the San Francisco Giants,63
French,Arts/Entertainment,Paul Revere,189122,4.687958041,"Paul Revere  was an American silversmith, engraver, early industrialist, and a patriot in the American Revolution",113
French,Arts/Entertainment,Ryan Phillippe,188040,4.684393067,"Matthew Ryan Phillippe , better known as Ryan Phillippe, is an American actor and director",90
French,Other,Jean Lafitte,187336,4.682062496,Jean Lafitte  was a French-American pirate and privateer in the Gulf of Mexico in the early 19th century,104
French,Arts/Entertainment,Katie Couric,185879,4.677211192,"Katherine Anne ""Katie"" Couric  is an American journalist and author",67
French,Sports,Brett Bodine,182282,4.665069695,Brett Bodine  is a former NASCAR Winston Cup Series driver and is the current driver of the pace car in Sprint Cup events,121
French,Sports,Lou Boudreau,181722,4.663157915,"Louis ""Lou"" Boudreau  was an American Major League Baseball player and manager",78
French,Government,Eugene Debs,175406,4.641178341,"Eugene Victor ""Gene"" Debs  was an American union leader, one of the founding members of the Industrial Workers of the World , and five times the candidate of the Socialist Party of America for President of the United States",223
