Source Country,Name,Field Of Influence,Generation,Influence,Description
Japan,"Hokuto ""Hok"" Konishi",Arts/Entertainment,First Generation,50070,"Hokuto Konishi , also known as Hok or Hawk, is a member of the American hip-hop dance crew Quest Crew and was a finalist on the third season of the American reality television show So You Think You Can Dance"
Japan,Brian Tochi,Arts/Entertainment,First Generation,49928,"Brian Keith Tochihara , better known as Brian Tochi, is an American actor, screenwriter, film director and producer"
Japan,Sharon Tomiko Santos,Military,Second Generation or Higher,49541,"Sharon Tomiko Santos , American politician, is a Washington State representative representing the 37th legislative district"
Japan,Karen Narasaki,Military,First Generation,49304,Karen K  Narasaki is an American civil rights leader and human rights activist
Japan,Tommy Kono,Sports,First Generation,49198,"Tamio ""Tommy"" Kono  was a U"
Japan,Daniella Alonso,Arts/Entertainment,First Generation,49125,Daniella Alonso  is an American actress known for her role on the NBC show Revolution as Nora Clayton and also known for her guest appearances as Anna Taggaro on The CW television series One Tree Hill and her lead roles in movies The Hills Have Eyes 2 and Wrong Turn 2: Dead End
Japan,Satoshi Hino,Arts/Entertainment,Second Generation or Higher,48865,Satoshi Hino  is a Japanese voice actor
Japan,Vincent Okamoto,Military,First Generation,48854,Vincent Okamoto  is a former U
Japan,Pat Suzuki,Arts/Entertainment,First Generation,48569,"Pat Suzuki born Chiyoko Suzuki is an American popular singer and actress, who is best known for her role in the original Broadway production of the musical Flower Drum Song, and her performance of the song ""I Enjoy Being a Girl"" in the show"
Japan,Jack Soo,Arts/Entertainment,First Generation,48508,Jack Soo  was a Japanese American actor
Japan,Ian Anthony Dale,Arts/Entertainment,First Generation,48484,"Ian Anthony Dale  is an American actor of Japanese, French and English descent"
Japan,Lenn Sakata,Sports,First Generation,48377,Lenn Haruki Sakata  is a former professional baseball player who played in the Major Leagues primarily as a utility player from 1977 to 1987 and was a member of the Baltimore Orioles 1983 World Series Championship team
Japan,Reiko Sato,Arts/Entertainment,First Generation,48209,Reiko Sato  was an American dancer and actress
Japan,John Okada,Arts/Entertainment,First Generation,48012,"John Okada  was a Japanese-American writer, considered the first novelist of this ethnic group"
Japan,Shogo Kubo,Sports,First Generation,47909,"The Zephyr Competition Team  was a group of skateboarders in the mid-1970s from Santa Monica and Venice, California"
Japan,Stephanie,Arts/Entertainment,First Generation,47816,"Stephanie or Stefanie is a female name that comes from the Greek name ________  meaning ""crown"""
Japan,Thomas Sakakihara,Military,First Generation,47754,"Thomas Tameichi Sakakihara , referred to locally as Tommy Sakakihara in person and in print, was a Japanese American politician from Hawaii, interned due to his ancestry during World War II"
Japan,Gordon H. Sato,Academia/Science,First Generation,47637,"Dr  Gordon Hisashi Sato, Ph"
Japan,Lance Ito,Military,First Generation,47356,"Lance Allan Ito  is an American Los Angeles County Superior Court judge, best known for presiding over the O"
Japan,Kiyoshi K. Muranaga,Military,First Generation,47261,Kiyoshi K  Muranaga  was a United States Army soldier and a recipient of the United States military's highest decoration†the Medal of Honor†for his actions in World War II
Japan,Tamlyn Tomita,Arts/Entertainment,First Generation,46916,Tamlyn Naomi Tomita  is a Japanese-born American actress and singer
Japan,John Maeda,Academia/Science,First Generation,46882,"John Takeshi Maeda more commonly known as John Maeda  is a Japanese-American graphic designer, computer scientist, academic, and author"
Japan,James K. Okubo,Military,First Generation,46517,James K  Okubo  was a United States Army soldier
Japan,Jeanne Wakatsuki Houston,Arts/Entertainment,First Generation,46001,Jeanne Wakatsuki Houston  is an American writer
Japan,William K. Nakamura,Military,First Generation,45941,William Kenzo Nakamura  was a United States Army soldier and a recipient of the United States military's highest decoration†the Medal of Honor†for his actions in World War II
Japan,Nadia Azzi,Arts/Entertainment,First Generation,45923,Nadia Azzi  is an American classical pianist of Lebanese-Japanese origin
Japan,Bob Hasegawa,Military,First Generation,45803,"Robert ""Bob"" Alan Hasegawa is a member of the Washington State Senate, representing 11th Legislative District since January 2013"
Japan,Tsutomu Shimomura,Academia/Science,First Generation,45720,Tsutomu Shimomura  is an American physicist and computer security expert
Japan,Yoshiko Uchida,Arts/Entertainment,First Generation,45712,Yoshiko Uchida  was a Japanese American writer
Japan,George T. Sakato,Military,First Generation,45467,"George Taro ""Joe"" Sakato  is an American and former combat soldier of World War II who received the Medal of Honor, the nation's highest military award for valor"
Japan,Christian Hosoi,Sports,First Generation,45386,Christian Rosha Hosoi  is an American professional skateboarder
Japan,Kane Kosugi,Arts/Entertainment,First Generation,45382,"Kane Kosugi  born Kane Takeshi Kosugi  in Los Angeles, California is an American martial artist and martial arts actor of direct Japanese descent"
Japan,George Shima,Business/Technology,First Generation,45368,George Shima  was a Japanese American businessman in California who became the first Japanese American millionaire
Japan,Sanji Abe,Military,First Generation,45268,Sanji Abe  was a pre-World War II politician in Hawaii
Japan,Nobu McCarthy,Arts/Entertainment,Second Generation or Higher,45130,"Nobu McCarthy  was a Japanese Canadian actress, stage director, and fashion model"
Japan,Austin St. John,Arts/Entertainment,Second Generation or Higher,44993,"Austin St  John  is an EMT and former American actor and martial artist known for his role in the children's television series Mighty Morphin Power Rangers as Jason Lee Scott, the original Red Ranger and first leader of the Power Rangers"
Japan,Joe Inoue,Arts/Entertainment,First Generation,44957,Joe Inoue  is a Japanese American rock musician signed to Sony Music Entertainment Japan's Ki/oon Records label
Japan,Dale Furutani,Arts/Entertainment,First Generation,44789,Dale Furutani  is the first Asian American to win major mystery writing awards
Japan,Roy I. Sano,Religion,Second Generation or Higher,44180,"Roy Isao Sano  is a retired Japanese-American Bishop of the United Methodist Church, elected in 1984"
Japan,Umi Garrett,Arts/Entertainment,First Generation,44108,Umi Garrett  is an American pianist
Japan,Ryuzo Yanagimachi,Academia/Science,First Generation,43868,Ryuzo Yanagimachi  is a Japan-born US based scientist
Japan,Shizuya Hayashi,Military,First Generation,43639,Shizuya Hayashi  was a soldier in the 100th Infantry Battalion of the United States Army
Japan,Keiiti Aki,Academia/Science,First Generation,43493,"Keiiti Aki  was a Japanese-American professor of Geophysics at the Massachusetts Institute of Technology , seismologist, author and mentor"
Japan,Joe Hayashi,Military,First Generation,43470,Joe J  Hayashi  was a United States Army soldier
Japan,Philip Kan Gotanda,Arts/Entertainment,Second Generation or Higher,43374,Philip Kan Gotanda  is an American playwright and filmmaker
Japan,Frank H. Ono,Military,First Generation,43359,Frank H  Ono  was a United States Army soldier and a recipient of the United States military's highest decoration†the Medal of Honor†for his actions in World War II
Japan,Kaoru Moto,Military,First Generation,43316,Kaoru Moto  was a United States Army soldier
Japan,Corey Nakatani,Sports,First Generation,43287,Corey S  Nakatani  is an American Thoroughbred horse racing jockey
Japan,Tak Fujimoto,Arts/Entertainment,First Generation,43164,
Japan,Rea Tajiri,Arts/Entertainment,First Generation,43097,"Rea Tajiri  is a Japanese American video artist, filmmaker and screenwriter"
Japan,Shusaku Arakawa,Arts/Entertainment,First Generation,43059,Shusaku Arakawa  was a Japanese artist and architect
Japan,Aki Kurose,Military,First Generation,42933,"Aki Kurose  was a teacher and social justice activist who helped establish Washington state's first Head Start program and worked to increase access to education and affordable housing, particularly among low-income and minority families"
Japan,Hiro Narita,Arts/Entertainment,First Generation,42731,Hiro Narita  is a Japanese American cinematographer
Japan,Sho Kosugi,Arts/Entertainment,First Generation,42691,"Sho Kosugi ; June 17, 1948) is a Japanese martial artist with extensive training in shind_ jinen-ry_ karate, kendo, judo, iaido, kobudo, aikido, and ninjutsu who gained popularity as an actor during the 1980s, usually playing a ninja"
Japan,Hiroaki Aoki,Business/Technology,First Generation,42659,"Hiroaki Aoki , known in the United States by the Anglicized name Rocky Aoki, was a Japanese-born American wrestler and restaurateur"
Japan,Scott Saiki,Military,Second Generation or Higher,42651,"Scott K  Saiki is a Democratic member of the Hawaii House of Representatives, representing the state's 26th district since 1996"
Japan,Arthur Okamura,Arts/Entertainment,Second Generation or Higher,42631,"Arthur Okamura  was an American artist, working in screen printing, drawing and painting"
Japan,Kayo Hatta,Arts/Entertainment,First Generation,42594,"Kayo Hatta  was an Asian American filmmaker, writer, and community activist"
Japan,Jun Fujita,Arts/Entertainment,First Generation,42236,"Jun Fujita  was an Issei photojournalist, photographer, silent film actor, and published poet"
Japan,Derek Tatsuno,Sports,First Generation,41542,Derek Shizuo Tatsuno  is a former baseball pitcher
Japan,Susumu Ohno,Academia/Science,First Generation,41436,"Susumu Ohno  was a Japanese-American geneticist and evolutionary biologist, and seminal researcher in the field of molecular evolution"
Japan,Robert T. Kuroda,Military,First Generation,41428,Robert Toshio Kuroda  was a United States Army soldier
Japan,Yukio Okutsu,Military,First Generation,41398,Yukio Okutsu  was a United States Army soldier
Japan,Sab Shimono,Arts/Entertainment,First Generation,41112,Sab Shimono  is an American actor who has appeared in dozens of movies and television shows in character roles
Japan,Larry Shinoda,Arts/Entertainment,First Generation,41097,Lawrence Kiyoshi  Shinoda  was a noted American automotive designer who was best known for his work on the Chevrolet Corvette and Ford Mustang
Japan,Shizuko Hoshi,Arts/Entertainment,First Generation,41004,Shizuko Hoshi is an American actress and theatre director living in Southern California
Japan,Rodney James Takashi Yano,Military,First Generation,40967,Rodney James Takahashi Yano  was a United States Army soldier and a recipient of the United States military's highest decoration†the Medal of Honor†for his actions in the Vietnam War
Japan,Kent Ninomiya,Media/Journalism,First Generation,40889,Kent Ninomiya is the first male Asian American broadcast journalist to be a primary news anchor of a television station in the United States
Japan,Keiko Agena,Arts/Entertainment,First Generation,40867,Christine Keiko Agena  is an American actress known professionally as Keiko Agena
Japan,Henry Hajimu Fujii,Military,First Generation,40800,Henry Fujii  was a pioneer and Japanese American community leader in the state of Idaho
Japan,Teppei Teranishi,Arts/Entertainment,First Generation,40727,"Teppei Teranishi  is the lead guitarist and keyboardist of the post-hardcore band Thrice from Orange County, California"
